client_collected,contact_method,pickup_date,age,dependents_qty,household,preferred_languages,sex_new,status,Season,Month,distance_km,num_of_contact_methods,latest_language_is_english
no,In-Person,2024-09-27 03:00:00,48.0,3.0,yes,"Arabic , English",Female,Active,Fall,September,6.21,3,Yes
no,In-Person,2024-07-27 03:00:00,48.0,3.0,yes,"Arabic , English",Female,Active,Summer,July,6.21,3,Yes
yes,In-Person,2024-05-30 14:07:00,50.0,1.0,yes,Somali,Female,Active,Spring,May,0.5,2,Yes
yes,In-Person,2024-07-03 13:59:00,50.0,1.0,yes,Somali,Female,Active,Summer,July,0.5,2,Yes
no,In-Person,2024-12-27 04:00:00,48.0,3.0,yes,"Arabic , English",Female,Active,Winter,December,6.21,3,Yes
no,In-Person,2025-01-27 04:00:00,48.0,3.0,yes,"Arabic , English",Female,Active,Winter,January,6.21,3,Yes
no,In-Person,2024-10-27 03:00:00,48.0,3.0,yes,"Arabic , English",Female,Active,Fall,October,6.21,3,Yes
no,In-Person,2024-09-04 03:00:00,34.0,3.0,yes,"Persian , English",Male,Active,Fall,September,6.43,2,No
yes,In-Person,2024-07-04 17:21:00,34.0,3.0,yes,"Persian , English",Male,Active,Summer,July,6.43,2,No
no,In-Person,2024-12-04 04:00:00,34.0,3.0,yes,"Persian , English",Male,Active,Winter,December,6.43,2,No
no,In-Person,2024-08-20 03:00:00,46.0,6.0,yes,Pashto,Female,Active,Summer,August,9.97,1,No
yes,In-Person,2024-06-19 15:53:00,36.0,1.0,yes,"Arabic , Amharic",Female,Active,Summer,June,0.65,1,No
no,In-Person,2024-08-04 03:00:00,34.0,3.0,yes,"Persian , English",Male,Active,Summer,August,6.43,2,No
no,In-Person,2024-09-19 03:00:00,36.0,1.0,yes,"Arabic , Amharic",Female,Active,Fall,September,0.65,1,No
no,In-Person,2024-10-23 03:00:00,23.0,1.0,yes,Arabic,Female,Active,Fall,October,3.59,2,No
no,In-Person,2024-12-20 04:00:00,46.0,6.0,yes,Pashto,Female,Active,Winter,December,9.97,1,No
no,In-Person,2024-11-19 04:00:00,36.0,1.0,yes,"Arabic , Amharic",Female,Active,Fall,November,0.65,1,No
no,In-Person,2024-11-04 04:00:00,34.0,3.0,yes,"Persian , English",Male,Active,Fall,November,6.43,2,No
yes,In-Person,2024-07-03 17:57:00,37.0,1.0,yes,Afrikaans,Male,Active,Summer,July,8.65,2,No
no,In-Person,2024-10-27 03:00:00,24.0,4.0,yes,"Pashto , English",Male,Active,Fall,October,9.04,1,No
no,In-Person,2024-11-20 04:00:00,46.0,6.0,yes,Pashto,Male,Active,Fall,November,9.97,1,No
yes,In-Person,2024-05-27 14:59:00,46.0,6.0,yes,Pashto,Male,Active,Spring,May,9.97,1,No
no,In-Person,2024-11-27 04:00:00,24.0,4.0,yes,"Pashto , English",Male,Active,Fall,November,9.04,1,No
yes,In-Person,2024-07-03 14:54:00,39.0,5.0,yes,"Arabic , Kurdish",Male,Active,Summer,July,11.19,2,No
no,In-Person,2024-12-19 04:00:00,36.0,1.0,yes,"Arabic , Amharic",Female,Active,Winter,December,0.65,1,No
yes,In-Person,2024-08-07 17:43:00,39.0,5.0,yes,"Arabic , Kurdish",Male,Active,Summer,August,11.19,2,No
no,In-Person,2024-10-19 03:00:00,36.0,1.0,yes,"Arabic , Amharic",Female,Active,Fall,October,0.65,1,No
yes,In-Person,2024-05-29 16:02:00,45.0,1.0,yes,"Arabic , French",Female,Active,Spring,May,5.0,1,No
yes,In-Person,2024-07-02 15:36:00,33.0,1.0,yes,Arabic,Male,Active,Summer,July,5.01,2,No
no,In-Person,2024-11-08 04:00:00,39.0,5.0,yes,"Arabic , Kurdish",Male,Active,Fall,November,11.19,2,No
yes,In-Person,2024-07-08 16:39:00,46.0,3.0,yes,Persian,Female,Active,Summer,July,6.0,1,No
yes,In-Person,2024-06-24 16:00:00,38.0,6.0,yes,Arabic,Male,Active,Summer,June,10.4,1,No
no,In-Person,2024-08-27 03:00:00,24.0,4.0,yes,"Pashto , English",Male,Active,Summer,August,9.04,1,No
no,In-Person,2024-07-19 03:00:00,36.0,1.0,yes,"Arabic , Amharic",Female,Active,Summer,July,0.65,1,No
no,In-Person,2024-08-19 03:00:00,36.0,1.0,yes,"Arabic , Amharic",Female,Active,Summer,August,0.65,1,No
yes,In-Person,2024-06-20 16:35:00,42.0,8.0,yes,Arabic,Male,Active,Summer,June,8.76,1,No
no,In-Person,2024-09-16 03:00:00,38.0,4.0,yes,English,Male,Active,Fall,September,16.06,1,No
no,In-Person,2025-02-16 04:00:00,38.0,4.0,yes,English,Male,Active,Winter,Febuary,16.06,1,No
no,In-Person,2025-05-16 03:00:00,38.0,4.0,yes,English,Male,Active,Spring,May,16.06,1,No
no,In-Person,2025-04-16 03:00:00,38.0,4.0,yes,English,Male,Active,Spring,April,16.06,1,No
no,In-Person,2024-12-16 04:00:00,38.0,4.0,yes,English,Male,Active,Winter,December,16.06,1,No
yes,In-Person,2024-06-13 15:11:00,56.0,3.0,yes,Somali,Female,Active,Summer,June,8.42,1,No
no,In-Person,2025-03-16 03:00:00,38.0,4.0,yes,English,Male,Active,Spring,March,16.06,1,No
no,In-Person,2024-08-11 03:00:00,56.0,3.0,yes,Somali,Female,Active,Summer,August,8.42,1,No
no,In-Person,2024-07-11 03:00:00,56.0,3.0,yes,Somali,Female,Active,Summer,July,8.42,1,No
no,In-Person,2024-11-11 04:00:00,56.0,3.0,yes,Somali,Female,Active,Fall,November,8.42,1,No
no,In-Person,2024-09-11 03:00:00,56.0,3.0,yes,Somali,Female,Active,Fall,September,8.42,1,No
no,In-Person,2024-10-11 03:00:00,56.0,3.0,yes,Somali,Female,Active,Fall,October,8.42,1,No
no,In-Person,2025-06-16 03:00:00,38.0,4.0,yes,English,Male,Active,Summer,June,16.06,1,No
no,In-Person,2024-08-10 03:00:00,32.0,2.0,yes,Somali,Female,Active,Summer,August,8.42,1,No
yes,In-Person,2024-06-13 15:13:00,32.0,2.0,yes,Somali,Female,Active,Summer,June,8.42,1,No
no,In-Person,2024-09-20 03:00:00,46.0,6.0,yes,Pashto,Female,Active,Fall,September,9.97,1,No
yes,In-Person,2024-07-03 16:35:00,38.0,3.0,yes,Arabic,Female,Active,Summer,July,9.5,1,No
yes,In-Person,2024-07-08 17:37:00,45.0,5.0,yes,"Arabic , English",Male,Active,Summer,July,0.72,1,No
yes,In-Person,2024-06-27 17:05:00,24.0,4.0,yes,"Pashto , English",Male,Active,Summer,June,9.04,1,No
yes,In-Person,2024-06-20 14:30:00,46.0,6.0,yes,Pashto,Male,Active,Summer,June,9.97,1,No
yes,In-Person,2024-07-02 17:35:00,32.0,1.0,yes,Pashto,Male,Active,Summer,July,0.74,2,No
no,In-Person,2024-10-04 03:00:00,34.0,3.0,yes,"Persian , English",Male,Active,Fall,October,6.43,2,No
no,In-Person,2024-10-08 03:00:00,39.0,5.0,yes,"Arabic , Kurdish",Male,Active,Fall,October,11.19,2,No
yes,In-Person,2024-05-27 15:50:00,24.0,4.0,yes,"Pashto , English",Male,Active,Spring,May,9.04,1,No
no,In-Person,2024-09-03 03:00:00,38.0,3.0,yes,Arabic,Female,Active,Fall,September,9.5,1,No
no,In-Person,2024-06-30 03:00:00,59.0,1.0,yes,Arabic,Male,Active,Summer,June,8.2,1,No
yes,In-Person,2024-06-04 14:59:00,33.0,4.0,yes,"Dari , English",Male,Active,Summer,June,11.9,2,No
no,In-Person,2024-12-08 04:00:00,39.0,5.0,yes,"Arabic , Kurdish",Male,Active,Winter,December,11.19,2,No
no,In-Person,2024-11-27 04:00:00,48.0,3.0,yes,"Arabic , English",Female,Active,Fall,November,6.21,3,Yes
yes,In-Person,2024-05-30 14:32:00,59.0,1.0,yes,Arabic,Male,Active,Spring,May,8.2,1,No
no,In-Person,2024-09-08 03:00:00,39.0,5.0,yes,"Arabic , Kurdish",Male,Active,Fall,September,11.19,2,No
no,In-Person,2025-01-04 04:00:00,34.0,3.0,yes,"Persian , English",Male,Active,Winter,January,6.43,2,No
yes,In-Person,2024-07-04 14:43:00,33.0,4.0,yes,"Dari , English",Male,Active,Summer,July,11.9,2,No
yes,In-Person,2024-05-30 14:38:00,39.0,5.0,yes,"Arabic , Kurdish",Male,Active,Spring,May,11.19,2,No
no,In-Person,2024-09-27 03:00:00,24.0,4.0,yes,"Pashto , English",Male,Active,Fall,September,9.04,1,No
no,In-Person,2024-07-20 03:00:00,46.0,6.0,yes,Pashto,Male,Active,Summer,July,9.97,1,No
no,In-Person,2025-01-20 04:00:00,46.0,6.0,yes,Pashto,Male,Active,Winter,January,9.97,1,No
no,In-Person,2024-08-03 03:00:00,59.0,1.0,yes,Arabic,Male,Active,Summer,August,8.2,1,No
no,In-Person,2024-11-03 03:00:00,59.0,1.0,yes,Arabic,Male,Active,Fall,November,8.2,1,No
no,In-Person,2024-09-03 03:00:00,59.0,1.0,yes,Arabic,Male,Active,Fall,September,8.2,1,No
no,In-Person,2024-07-27 03:00:00,24.0,4.0,yes,"Pashto , English",Male,Active,Summer,July,9.04,1,No
no,In-Person,2024-12-03 04:00:00,59.0,1.0,yes,Arabic,Male,Active,Winter,December,8.2,1,No
no,In-Person,2024-08-03 03:00:00,46.0,5.0,yes,Arabic,Female,Active,Summer,August,8.2,1,No
no,In-Person,2024-07-10 03:00:00,32.0,2.0,yes,Somali,Female,Active,Summer,July,8.42,1,No
yes,In-Person,2024-07-03 14:25:00,59.0,1.0,yes,Arabic,Male,Active,Summer,July,8.2,1,No
no,In-Person,2024-11-03 03:00:00,38.0,3.0,yes,Arabic,Female,Active,Fall,November,9.5,1,No
no,In-Person,2024-12-03 04:00:00,46.0,5.0,yes,Arabic,Female,Active,Winter,December,8.2,1,No
no,In-Person,2024-10-04 03:00:00,38.0,3.0,yes,Arabic,Female,Active,Fall,October,9.5,1,No
no,In-Person,2024-10-03 03:00:00,46.0,5.0,yes,Arabic,Female,Active,Fall,October,8.2,1,No
no,In-Person,2024-12-11 04:00:00,56.0,3.0,yes,Somali,Female,Active,Winter,December,8.42,1,No
yes,In-Person,2024-05-30 14:36:00,38.0,3.0,yes,Arabic,Female,Active,Spring,May,9.5,1,No
no,In-Person,2024-12-10 04:00:00,32.0,2.0,yes,Somali,Female,Active,Winter,December,8.42,1,No
no,In-Person,2024-10-20 03:00:00,46.0,6.0,yes,Pashto,Female,Active,Fall,October,9.97,1,No
no,In-Person,2024-06-30 03:00:00,46.0,5.0,yes,Arabic,Female,Active,Summer,June,8.2,1,No
no,In-Person,2025-01-03 04:00:00,38.0,3.0,yes,Arabic,Female,Active,Winter,January,9.5,1,No
no,In-Person,2024-07-07 03:00:00,47.0,1.0,yes,Turkish,Female,Active,Summer,July,12.31,1,No
no,In-Person,2025-02-03 04:00:00,38.0,3.0,yes,Arabic,Female,Active,Winter,Febuary,9.5,1,No
no,In-Person,2024-11-10 04:00:00,32.0,2.0,yes,Somali,Female,Active,Fall,November,8.42,1,No
no,In-Person,2024-06-29 03:00:00,53.0,3.0,yes,"Arabic , English",Female,Active,Summer,June,8.8,1,No
no,In-Person,2024-09-10 03:00:00,32.0,2.0,yes,Somali,Female,Active,Fall,September,8.42,1,No
no,In-Person,2024-10-10 03:00:00,32.0,2.0,yes,Somali,Female,Active,Fall,October,8.42,1,No
yes,In-Person,2024-07-03 14:26:00,46.0,5.0,yes,Arabic,Female,Active,Summer,July,8.2,1,No
yes,In-Person,2024-06-05 15:17:00,53.0,4.0,yes,Arabic,Female,Active,Summer,June,7.43,1,No
no,In-Person,2024-11-20 04:00:00,23.0,5.0,yes,Arabic,Female,Active,Fall,November,7.76,2,No
no,In-Person,2024-09-07 03:00:00,47.0,1.0,yes,Turkish,Female,Active,Fall,September,12.31,2,No
no,In-Person,2024-08-20 03:00:00,33.0,5.0,yes,Turkish,Female,Active,Summer,August,7.76,2,No
yes,In-Person,2024-05-29 15:14:00,53.0,3.0,yes,"Arabic , English",Female,Active,Spring,May,8.8,1,No
no,In-Person,2024-11-29 04:00:00,53.0,3.0,yes,"Arabic , English",Female,Active,Fall,November,8.8,1,No
no,In-Person,2024-10-29 03:00:00,53.0,3.0,yes,"Arabic , English",Female,Active,Fall,October,8.8,1,No
no,In-Person,2024-12-29 04:00:00,53.0,3.0,yes,"Arabic , English",Female,Active,Winter,December,8.8,1,No
no,In-Person,2024-09-29 03:00:00,53.0,3.0,yes,"Arabic , English",Female,Active,Fall,September,8.8,1,No
yes,In-Person,2024-06-13 15:25:00,59.0,1.0,yes,Arabic,Male,Active,Summer,June,5.0,1,No
no,In-Person,2024-09-08 03:00:00,53.0,4.0,yes,Arabic,Female,Active,Fall,September,7.43,1,No
no,In-Person,2025-01-07 04:00:00,47.0,1.0,yes,Turkish,Female,Active,Winter,January,12.31,1,No
no,In-Person,2024-10-09 03:00:00,45.0,1.0,yes,Arabic,Female,Active,Fall,October,10.74,1,No
no,In-Person,2024-07-05 03:00:00,53.0,4.0,yes,Arabic,Female,Active,Summer,July,7.43,1,No
no,In-Person,2024-12-20 04:00:00,39.0,5.0,yes,Arabic,Female,Active,Winter,December,7.76,2,No
no,In-Person,2024-12-07 04:00:00,47.0,1.0,yes,Turkish,Female,Active,Winter,December,12.31,2,No
no,In-Person,2024-12-08 04:00:00,53.0,4.0,yes,Arabic,Female,Active,Winter,December,7.43,1,No
yes,In-Person,2024-06-05 17:47:00,28.0,3.0,yes,Arabic,Male,Active,Summer,June,2.82,2,No
no,In-Person,2024-11-08 04:00:00,53.0,4.0,yes,Arabic,Female,Active,Fall,November,7.43,1,No
no,In-Person,2024-12-04 04:00:00,38.0,3.0,yes,Arabic,Female,Active,Winter,December,9.5,1,No
no,In-Person,2024-09-03 03:00:00,42.0,6.0,yes,"Somali , English",Female,Active,Fall,September,8.96,1,No
no,In-Person,2024-07-20 03:00:00,53.0,5.0,yes,"Somali , English",Female,Active,Summer,July,7.76,2,No
no,In-Person,2024-10-07 03:00:00,47.0,1.0,yes,Turkish,Female,Active,Fall,October,12.31,2,No
no,In-Person,2024-09-20 03:00:00,32.0,5.0,yes,Turkish,Male,Active,Fall,September,7.76,2,No
no,In-Person,2024-11-04 04:00:00,28.0,3.0,yes,Arabic,Male,Active,Fall,November,2.82,2,No
no,In-Person,2024-09-04 03:00:00,28.0,3.0,yes,Arabic,Male,Active,Fall,September,2.82,2,No
no,In-Person,2024-08-07 03:00:00,47.0,1.0,yes,Turkish,Female,Active,Summer,August,12.31,2,No
no,In-Person,2024-08-29 03:00:00,53.0,3.0,yes,"Arabic , English",Female,Active,Summer,August,8.8,1,No
no,In-Person,2024-11-03 03:00:00,46.0,5.0,yes,Arabic,Female,Active,Fall,November,8.2,1,No
yes,In-Person,2024-06-20 14:18:00,45.0,5.0,yes,Arabic,Female,Active,Summer,June,7.76,2,No
no,In-Person,2024-10-08 03:00:00,53.0,4.0,yes,Arabic,Female,Active,Fall,October,7.43,1,No
no,In-Person,2024-09-09 03:00:00,45.0,1.0,yes,Arabic,Female,Active,Fall,September,10.74,1,No
no,In-Person,2024-08-03 03:00:00,42.0,6.0,yes,"Somali , English",Female,Active,Summer,August,8.96,1,No
yes,In-Person,2024-06-03 14:48:00,56.0,3.0,yes,"Arabic , English",Male,Active,Summer,June,8.61,1,No
yes,In-Person,2024-08-08 15:33:00,53.0,4.0,yes,Arabic,Female,Active,Summer,August,7.43,1,No
no,In-Person,2024-10-20 03:00:00,77.0,5.0,yes,Arabic,Female,Active,Fall,October,7.76,2,No
yes,In-Person,2024-06-06 15:50:00,47.0,1.0,yes,Turkish,Female,Active,Summer,June,12.31,2,No
no,In-Person,2024-12-04 04:00:00,28.0,3.0,yes,Arabic,Male,Active,Winter,December,2.82,2,No
no,In-Person,2024-07-19 03:00:00,45.0,1.0,yes,Arabic,Female,Active,Summer,July,10.74,1,No
no,In-Person,2024-07-04 03:00:00,28.0,3.0,yes,Arabic,Male,Active,Summer,July,2.82,2,No
yes,In-Person,2024-05-28 17:14:00,32.0,3.0,yes,English,Female,Active,Spring,May,14.33,1,No
no,In-Person,2024-10-03 03:00:00,59.0,1.0,yes,Arabic,Male,Active,Fall,October,8.2,1,No
no,In-Person,2024-08-04 03:00:00,28.0,3.0,yes,Arabic,Male,Active,Summer,August,2.82,2,No
yes,In-Person,2024-05-30 14:33:00,46.0,5.0,yes,Arabic,Female,Active,Spring,May,8.2,1,No
no,In-Person,2024-10-04 03:00:00,28.0,3.0,yes,Arabic,Male,Active,Fall,October,2.82,2,No
no,In-Person,2024-09-03 03:00:00,46.0,5.0,yes,Arabic,Female,Active,Fall,September,8.2,1,Yes
no,In-Person,2024-08-26 03:00:00,64.0,4.0,yes,Arabic,Male,Active,Summer,August,7.36,2,Yes
no,In-Person,2024-07-26 03:00:00,64.0,4.0,yes,Arabic,Male,Active,Summer,July,7.36,2,Yes
no,In-Person,2024-09-26 03:00:00,64.0,4.0,yes,Arabic,Male,Active,Fall,September,7.36,2,Yes
yes,In-Person,2024-06-26 14:14:00,64.0,4.0,yes,Arabic,Male,Active,Summer,June,7.36,2,Yes
no,In-Person,2024-10-26 03:00:00,64.0,4.0,yes,Arabic,Male,Active,Fall,October,7.36,2,Yes
no,In-Person,2024-11-26 04:00:00,64.0,4.0,yes,Arabic,Male,Active,Fall,November,7.36,2,Yes
yes,In-Person,2024-05-27 15:40:00,43.0,3.0,yes,"Persian , English",Male,Active,Spring,May,10.03,2,Yes
yes,In-Person,2024-06-13 15:24:00,38.0,1.0,yes,"Oromo , English",Female,Active,Summer,June,7.54,3,No
yes,In-Person,2024-05-27 14:47:00,64.0,4.0,yes,Arabic,Male,Active,Spring,May,7.36,2,No
yes,In-Person,2024-06-18 15:54:00,33.0,4.0,yes,Somali,Female,Active,Summer,June,9.23,1,No
yes,In-Person,2024-06-25 14:41:00,48.0,4.0,yes,"French , English",Male,Active,Summer,June,8.17,1,No
yes,In-Person,2024-07-04 14:15:00,41.0,3.0,yes,"Arabic , English",Female,Active,Summer,July,13.0,1,No
yes,In-Person,2024-04-30 15:11:00,35.0,5.0,yes,"English , Arabic",Female,Active,Spring,April,3.8,3,Yes
no,In-Person,2024-09-19 03:00:00,43.0,4.0,yes,Arabic,Female,Active,Fall,September,9.57,2,No
no,In-Person,2024-08-19 03:00:00,43.0,4.0,yes,Arabic,Female,Active,Summer,August,9.57,2,No
yes,In-Person,2024-06-19 13:48:00,43.0,4.0,yes,Arabic,Female,Active,Summer,June,9.57,2,No
yes,In-Person,2024-06-19 16:57:00,45.0,1.0,yes,Arabic,Female,Active,Summer,June,10.74,1,No
no,In-Person,2024-11-09 04:00:00,45.0,1.0,yes,Arabic,Female,Active,Fall,November,10.74,1,No
no,In-Person,2025-01-09 04:00:00,45.0,1.0,yes,Arabic,Female,Active,Winter,January,10.74,1,No
yes,In-Person,2024-07-03 16:31:00,56.0,3.0,yes,"Arabic , English",Male,Active,Summer,July,8.61,1,No
yes,In-Person,2024-07-03 14:29:00,42.0,6.0,yes,"Somali , English",Female,Active,Summer,July,8.96,1,Yes
no,In-Person,2024-07-29 03:00:00,53.0,3.0,yes,"Arabic , English",Female,Active,Summer,July,8.8,1,Yes
no,In-Person,2025-01-29 04:00:00,53.0,3.0,yes,"Arabic , English",Female,Active,Winter,January,8.8,1,Yes
no,In-Person,2024-12-09 04:00:00,45.0,1.0,yes,Arabic,Female,Active,Winter,December,10.74,1,Yes
no,In-Person,2024-11-03 03:00:00,42.0,6.0,yes,"Somali , English",Female,Active,Fall,November,8.96,1,Yes
no,In-Person,2024-08-09 03:00:00,45.0,1.0,yes,Arabic,Female,Active,Summer,August,10.74,1,Yes
yes,In-Person,2024-06-25 17:30:00,43.0,3.0,yes,"Persian , English",Male,Active,Summer,June,10.03,2,Yes
no,In-Person,2024-11-08 04:00:00,41.0,3.0,yes,"Arabic , English",Female,Active,Fall,November,13.0,1,No
no,In-Person,2024-12-08 04:00:00,41.0,3.0,yes,"Arabic , English",Female,Active,Winter,December,13.0,1,No
no,In-Person,2024-10-03 03:00:00,42.0,6.0,yes,"Somali , English",Female,Active,Fall,October,8.96,1,No
no,In-Person,2024-12-26 04:00:00,64.0,4.0,yes,Arabic,Male,Active,Winter,December,7.36,2,No
no,In-Person,2024-08-08 03:00:00,41.0,3.0,yes,"Arabic , English",Female,Active,Summer,August,13.0,1,No
no,In-Person,2024-11-07 04:00:00,47.0,1.0,yes,Turkish,Female,Active,Fall,November,12.31,1,No
no,In-Person,2025-01-03 04:00:00,42.0,6.0,yes,"Somali , English",Female,Active,Winter,January,8.96,1,No
yes,In-Person,2024-07-08 14:01:00,41.0,7.0,yes,Arabic,Male,Active,Summer,July,5.73,1,No
yes,In-Person,2024-06-04 16:39:00,29.0,4.0,yes,"Tigrinya , English",Female,Active,Summer,June,6.91,1,No
no,In-Person,2024-07-27 03:00:00,38.0,5.0,yes,"Igbo , English",Female,Active,Summer,July,10.4,1,No
yes,In-Person,2024-06-04 16:37:00,29.0,4.0,yes,"Tigrinya , English",Female,Active,Summer,June,6.91,1,No
no,In-Person,2024-08-27 03:00:00,38.0,5.0,yes,"Igbo , English",Female,Active,Summer,August,10.4,1,No
no,In-Person,2024-07-29 03:00:00,39.0,3.0,yes,Arabic,Female,Active,Summer,July,7.1,1,No
no,In-Person,2024-10-08 03:00:00,41.0,3.0,yes,"Arabic , English",Female,Active,Fall,October,13.0,1,No
no,In-Person,2024-12-03 04:00:00,42.0,6.0,yes,"Somali , English",Female,Active,Winter,December,8.96,1,No
yes,In-Person,2024-05-29 15:08:00,39.0,3.0,yes,Arabic,Female,Active,Spring,May,7.1,1,No
no,In-Person,2024-12-29 04:00:00,39.0,3.0,yes,Arabic,Female,Active,Winter,December,7.1,1,No
yes,In-Person,2024-06-04 14:47:00,65.0,1.0,yes,Somali,Female,Active,Summer,June,6.99,1,No
yes,In-Person,2024-06-26 16:23:00,39.0,3.0,yes,Arabic,Female,Active,Summer,June,7.1,1,No
no,In-Person,2024-09-29 03:00:00,39.0,3.0,yes,Arabic,Female,Active,Fall,September,7.1,1,No
no,In-Person,2024-09-08 03:00:00,41.0,3.0,yes,"Arabic , English",Female,Active,Fall,September,13.0,1,No
no,In-Person,2024-08-29 03:00:00,39.0,3.0,yes,Arabic,Female,Active,Summer,August,7.1,1,No
yes,In-Person,2024-07-02 16:19:00,68.0,1.0,yes,Urdu,Female,Active,Summer,July,13.33,1,No
yes,In-Person,2024-06-03 15:53:00,70.0,3.0,yes,"Somali , English",Male,Active,Summer,June,9.31,1,No
yes,In-Person,2024-06-13 17:14:00,30.0,5.0,yes,Arabic,Female,Active,Summer,June,11.41,2,No
no,In-Person,2024-10-27 03:00:00,38.0,5.0,yes,"Igbo , English",Female,Active,Fall,October,10.4,1,No
no,In-Person,2024-11-27 04:00:00,38.0,5.0,yes,"Igbo , English",Female,Active,Fall,November,10.4,1,No
no,In-Person,2025-01-27 04:00:00,38.0,5.0,yes,"Igbo , English",Female,Active,Winter,January,10.4,1,No
no,In-Person,2024-08-27 03:00:00,75.0,1.0,yes,Arabic,Female,Active,Summer,August,2.9,1,No
no,In-Person,2024-12-19 04:00:00,43.0,4.0,yes,Arabic,Female,Active,Winter,December,9.57,2,No
no,In-Person,2024-10-19 03:00:00,43.0,4.0,yes,Arabic,Female,Active,Fall,October,9.57,2,No
no,In-Person,2024-07-19 03:00:00,43.0,4.0,yes,Arabic,Female,Active,Summer,July,9.57,2,No
no,In-Person,2025-01-19 04:00:00,43.0,4.0,yes,Arabic,Female,Active,Winter,January,9.57,2,No
no,In-Person,2024-11-19 04:00:00,43.0,4.0,yes,Arabic,Female,Active,Fall,November,9.57,2,No
no,In-Person,2025-02-19 04:00:00,43.0,4.0,yes,Arabic,Female,Active,Winter,Febuary,9.57,2,No
no,In-Person,2025-03-19 03:00:00,43.0,4.0,yes,Arabic,Female,Active,Spring,March,9.57,2,No
no,In-Person,2025-05-19 03:00:00,43.0,4.0,yes,Arabic,Female,Active,Spring,May,9.57,2,No
no,In-Person,2025-04-19 03:00:00,43.0,4.0,yes,Arabic,Female,Active,Spring,April,9.57,2,No
no,In-Person,2025-06-19 03:00:00,43.0,4.0,yes,Arabic,Female,Active,Summer,June,9.57,2,No
yes,In-Person,2024-06-27 15:03:00,75.0,1.0,yes,Arabic,Female,Active,Summer,June,2.9,1,No
no,In-Person,2024-12-27 04:00:00,53.0,2.0,yes,"Somali , English",Female,Active,Winter,December,0.55,1,No
yes,In-Person,2024-05-28 16:40:00,75.0,1.0,yes,Arabic,Female,Active,Spring,May,2.9,1,Yes
yes,In-Person,2024-06-13 17:21:00,47.0,6.0,yes,Arabic,Male,Active,Summer,June,8.06,1,Yes
no,In-Person,2024-09-27 03:00:00,38.0,5.0,yes,"Igbo , English",Female,Active,Fall,September,10.4,1,No
no,In-Person,2024-10-29 03:00:00,39.0,3.0,yes,Arabic,Female,Active,Fall,October,7.1,1,No
yes,In-Person,2024-05-27 15:39:00,40.0,11.0,yes,Arabic,Male,Closed,Spring,May,5.7,1,No
no,In-Person,2024-10-30 03:00:00,35.0,5.0,yes,"English , Arabic",Female,Active,Fall,October,3.8,3,Yes
no,In-Person,2024-08-30 03:00:00,35.0,5.0,yes,"English , Arabic",Female,Active,Summer,August,3.8,3,Yes
yes,In-Person,2024-06-05 14:17:00,35.0,5.0,yes,"English , Arabic",Female,Active,Summer,June,3.8,3,Yes
no,In-Person,2024-10-27 03:00:00,75.0,1.0,yes,Arabic,Female,Active,Fall,October,2.9,1,No
no,In-Person,2024-11-29 04:00:00,39.0,3.0,yes,Arabic,Female,Active,Fall,November,7.1,1,No
no,In-Person,2024-09-27 03:00:00,75.0,1.0,yes,Arabic,Female,Active,Fall,September,2.9,1,No
no,In-Person,2025-01-27 04:00:00,53.0,2.0,yes,"Somali , English",Female,Active,Winter,January,0.55,1,No
no,In-Person,2024-07-29 03:00:00,37.0,7.0,yes,"Somali , English",Female,Active,Summer,July,3.8,2,No
no,In-Person,2024-09-30 03:00:00,35.0,5.0,yes,"English , Arabic",Female,Active,Fall,September,3.8,3,Yes
yes,In-Person,2024-06-06 17:29:00,38.0,3.0,yes,Arabic,Female,Active,Summer,June,9.5,3,No
no,In-Person,2024-07-27 03:00:00,75.0,1.0,yes,Arabic,Female,Active,Summer,July,2.9,1,No
yes,In-Person,2024-05-27 14:22:00,40.0,6.0,yes,Turkish,Male,Active,Spring,May,5.56,2,No
yes,In-Person,2024-06-26 17:13:00,37.0,7.0,yes,Turkish,Female,Active,Summer,June,5.7,2,No
no,In-Person,2024-09-29 03:00:00,37.0,7.0,yes,Turkish,Female,Active,Fall,September,5.7,2,No
no,In-Person,2024-11-29 04:00:00,37.0,7.0,yes,Turkish,Female,Active,Fall,November,5.7,2,No
yes,In-Person,2024-06-24 14:02:00,40.0,11.0,yes,Arabic,Male,Closed,Summer,June,5.7,1,No
no,In-Person,2024-06-30 03:00:00,35.0,5.0,yes,"English , Arabic",Female,Active,Summer,June,3.8,3,Yes
no,In-Person,2024-12-27 04:00:00,38.0,5.0,yes,"Igbo , English",Female,Active,Winter,December,10.4,1,No
no,In-Person,2024-11-27 04:00:00,75.0,1.0,yes,Arabic,Female,Active,Fall,November,2.9,1,Yes
yes,In-Person,2024-07-08 14:10:00,35.0,5.0,yes,"English , Arabic",Female,Active,Summer,July,3.8,3,Yes
